State,Compound,Year,Units,Quantity
New Jersey,TRIFLURALIN,2013,kg,0.0
New Jersey,TRIFLURALIN,2014,kg,0.0
New Jersey,TRIFLURALIN,2015,kg,0.0
New Jersey,TRIFLURALIN,2016,kg,0.0
New Jersey,TRIFLURALIN,2017,kg,0.0
New Mexico,CLETHODIM,1992,kg,3.3
New Mexico,CLETHODIM,1993,kg,22.9
New Mexico,CLETHODIM,1994,kg,29.0
New Mexico,CLETHODIM,1995,kg,102.9
New Mexico,CLETHODIM,1996,kg,87.0
New Mexico,CLETHODIM,1997,kg,54.6
New Mexico,CLETHODIM,1998,kg,129.0
New Mexico,CLETHODIM,1999,kg,188.5
New Mexico,CLETHODIM,2000,kg,43.8
New Mexico,CLETHODIM,2001,kg,6.6
New Mexico,CLETHODIM,2002,kg,18.0
New Mexico,CLETHODIM,2003,kg,17.4
New Mexico,CLETHODIM,2004,kg,1.6
New Mexico,CLETHODIM,2005,kg,2.4
New Mexico,CLETHODIM,2006,kg,57.7
New Mexico,CLETHODIM,2007,kg,59.3
New Mexico,CLETHODIM,2008,kg,1.7
New Mexico,CLETHODIM,2009,kg,131.8
New Mexico,CLETHODIM,2010,kg,5.6
New Mexico,CLETHODIM,2011,kg,76.3
New Mexico,CLETHODIM,2012,kg,2.2
New Mexico,CLETHODIM,2013,kg,4.0
New Mexico,CLETHODIM,2014,kg,12.6
New Mexico,CLETHODIM,2015,kg,20.1
New Mexico,CLETHODIM,2016,kg,8.5
New Mexico,CLETHODIM,2017,kg,203.2
New Mexico,DIURON,1992,kg,3026.8
New Mexico,DIURON,1993,kg,232.1
New Mexico,DIURON,1994,kg,4077.2
New Mexico,DIURON,1995,kg,2161.6
New Mexico,DIURON,1996,kg,2818.3
New Mexico,DIURON,1997,kg,8671.6
New Mexico,DIURON,1998,kg,6127.0
New Mexico,DIURON,1999,kg,1555.1
New Mexico,DIURON,2000,kg,2195.7
New Mexico,DIURON,2001,kg,3763.3
New Mexico,DIURON,2002,kg,3844.2
New Mexico,DIURON,2003,kg,3411.9
New Mexico,DIURON,2004,kg,1155.4
New Mexico,DIURON,2005,kg,4185.0
New Mexico,DIURON,2006,kg,3328.5
New Mexico,DIURON,2007,kg,1166.6
New Mexico,DIURON,2008,kg,841.8
New Mexico,DIURON,2009,kg,537.1
New Mexico,DIURON,2010,kg,862.0
New Mexico,DIURON,2011,kg,293.2
New Mexico,DIURON,2012,kg,299.9
New Mexico,DIURON,2013,kg,214.9
New Mexico,DIURON,2014,kg,477.1
New Mexico,DIURON,2015,kg,1145.1
New Mexico,DIURON,2016,kg,807.8
New Mexico,DIURON,2017,kg,1845.9
New Mexico,FLUMIOXAZIN,2002,kg,0.0
New Mexico,FLUMIOXAZIN,2003,kg,0.0
New Mexico,FLUMIOXAZIN,2004,kg,0.0
New Mexico,FLUMIOXAZIN,2005,kg,0.6
New Mexico,FLUMIOXAZIN,2006,kg,36.7
New Mexico,FLUMIOXAZIN,2007,kg,4.7
New Mexico,FLUMIOXAZIN,2008,kg,73.0
New Mexico,FLUMIOXAZIN,2009,kg,18.6
New Mexico,FLUMIOXAZIN,2010,kg,82.5
New Mexico,FLUMIOXAZIN,2011,kg,3.1
New Mexico,FLUMIOXAZIN,2012,kg,12.8
New Mexico,FLUMIOXAZIN,2013,kg,28.0
New Mexico,FLUMIOXAZIN,2014,kg,36.9
New Mexico,FLUMIOXAZIN,2015,kg,68.4
New Mexico,FLUMIOXAZIN,2016,kg,22.9
New Mexico,FLUMIOXAZIN,2017,kg,217.5
New Mexico,GLUFOSINATE,1997,kg,0.0
New Mexico,GLUFOSINATE,1998,kg,0.0
New Mexico,GLUFOSINATE,1999,kg,0.0
New Mexico,GLUFOSINATE,2000,kg,0.0
New Mexico,GLUFOSINATE,2001,kg,0.0
New Mexico,GLUFOSINATE,2002,kg,0.0
New Mexico,GLUFOSINATE,2003,kg,0.0
New Mexico,GLUFOSINATE,2004,kg,858.5
New Mexico,GLUFOSINATE,2005,kg,971.6
New Mexico,GLUFOSINATE,2006,kg,510.1
New Mexico,GLUFOSINATE,2007,kg,251.4
New Mexico,GLUFOSINATE,2008,kg,193.8
New Mexico,GLUFOSINATE,2009,kg,384.7
New Mexico,GLUFOSINATE,2010,kg,308.9
New Mexico,GLUFOSINATE,2011,kg,104.3
New Mexico,GLUFOSINATE,2012,kg,73.4
New Mexico,GLUFOSINATE,2013,kg,212.1
New Mexico,GLUFOSINATE,2014,kg,337.0
New Mexico,GLUFOSINATE,2015,kg,3487.1
New Mexico,GLUFOSINATE,2016,kg,1015.5
New Mexico,GLUFOSINATE,2017,kg,3204.9
New Mexico,GLYPHOSATE,1992,kg,929.6
New Mexico,GLYPHOSATE,1993,kg,641.8
New Mexico,GLYPHOSATE,1994,kg,1319.5
New Mexico,GLYPHOSATE,1995,kg,2473.8
New Mexico,GLYPHOSATE,1996,kg,2154.1
New Mexico,GLYPHOSATE,1997,kg,5650.9
New Mexico,GLYPHOSATE,1998,kg,2165.3
New Mexico,GLYPHOSATE,1999,kg,6375.6
New Mexico,GLYPHOSATE,2000,kg,14592.8
New Mexico,GLYPHOSATE,2001,kg,12958.1
New Mexico,GLYPHOSATE,2002,kg,13144.6
New Mexico,GLYPHOSATE,2003,kg,10473.6
New Mexico,GLYPHOSATE,2004,kg,11496.8
New Mexico,GLYPHOSATE,2005,kg,24547.8
New Mexico,GLYPHOSATE,2006,kg,14368.3
New Mexico,GLYPHOSATE,2007,kg,17184.3
New Mexico,GLYPHOSATE,2008,kg,14077.1
New Mexico,GLYPHOSATE,2009,kg,13340.9
New Mexico,GLYPHOSATE,2010,kg,15729.4
New Mexico,GLYPHOSATE,2011,kg,21917.8
New Mexico,GLYPHOSATE,2012,kg,33866.3
New Mexico,GLYPHOSATE,2013,kg,22844.4
New Mexico,GLYPHOSATE,2014,kg,32977.0
New Mexico,GLYPHOSATE,2015,kg,26570.1
New Mexico,GLYPHOSATE,2016,kg,14880.7
New Mexico,GLYPHOSATE,2017,kg,35393.5
New Mexico,OXYFLUORFEN,1992,kg,0.0
New Mexico,OXYFLUORFEN,1993,kg,0.0
New Mexico,OXYFLUORFEN,1994,kg,0.0
New Mexico,OXYFLUORFEN,1995,kg,0.0
New Mexico,OXYFLUORFEN,1996,kg,70.8
New Mexico,OXYFLUORFEN,1997,kg,133.5
New Mexico,OXYFLUORFEN,1998,kg,517.9
New Mexico,OXYFLUORFEN,1999,kg,229.3
New Mexico,OXYFLUORFEN,2000,kg,0.0
New Mexico,OXYFLUORFEN,2001,kg,409.6
New Mexico,OXYFLUORFEN,2002,kg,0.0
New Mexico,OXYFLUORFEN,2003,kg,39.0
New Mexico,OXYFLUORFEN,2004,kg,25.6
New Mexico,OXYFLUORFEN,2005,kg,0.0
New Mexico,OXYFLUORFEN,2006,kg,37.2
New Mexico,OXYFLUORFEN,2007,kg,0.0
New Mexico,OXYFLUORFEN,2008,kg,0.0
New Mexico,OXYFLUORFEN,2009,kg,9.7
New Mexico,OXYFLUORFEN,2010,kg,0.0
New Mexico,OXYFLUORFEN,2011,kg,0.0
New Mexico,OXYFLUORFEN,2012,kg,7.6
New Mexico,OXYFLUORFEN,2013,kg,0.0
New Mexico,OXYFLUORFEN,2014,kg,146.4
New Mexico,OXYFLUORFEN,2015,kg,0.4
New Mexico,OXYFLUORFEN,2016,kg,18.4
New Mexico,OXYFLUORFEN,2017,kg,0.0
New Mexico,PARAQUAT,1992,kg,24.3
New Mexico,PARAQUAT,1993,kg,38.4
New Mexico,PARAQUAT,1994,kg,736.2
New Mexico,PARAQUAT,1995,kg,1330.1
New Mexico,PARAQUAT,1996,kg,1202.9
New Mexico,PARAQUAT,1997,kg,401.4
New Mexico,PARAQUAT,1998,kg,1397.9
New Mexico,PARAQUAT,1999,kg,4017.0
New Mexico,PARAQUAT,2000,kg,863.9
New Mexico,PARAQUAT,2001,kg,684.4
New Mexico,PARAQUAT,2002,kg,1149.8
New Mexico,PARAQUAT,2003,kg,942.6
New Mexico,PARAQUAT,2004,kg,3578.7
New Mexico,PARAQUAT,2005,kg,2099.2
New Mexico,PARAQUAT,2006,kg,1297.9
New Mexico,PARAQUAT,2007,kg,3089.2
New Mexico,PARAQUAT,2008,kg,500.7
New Mexico,PARAQUAT,2009,kg,839.0
New Mexico,PARAQUAT,2010,kg,2377.5
New Mexico,PARAQUAT,2011,kg,777.0
New Mexico,PARAQUAT,2012,kg,701.7
New Mexico,PARAQUAT,2013,kg,912.6
New Mexico,PARAQUAT,2014,kg,906.3
New Mexico,PARAQUAT,2015,kg,1959.2
New Mexico,PARAQUAT,2016,kg,1244.7
New Mexico,PARAQUAT,2017,kg,2584.9
New Mexico,PENDIMETHALIN,1992,kg,8502.4
New Mexico,PENDIMETHALIN,1993,kg,4635.8
New Mexico,PENDIMETHALIN,1994,kg,3394.9
New Mexico,PENDIMETHALIN,1995,kg,1796.2
New Mexico,PENDIMETHALIN,1996,kg,5952.9
New Mexico,PENDIMETHALIN,1997,kg,6160.9
New Mexico,PENDIMETHALIN,1998,kg,13626.0
New Mexico,PENDIMETHALIN,1999,kg,6439.5
New Mexico,PENDIMETHALIN,2000,kg,8411.1
New Mexico,PENDIMETHALIN,2001,kg,7378.8
New Mexico,PENDIMETHALIN,2002,kg,7686.3
New Mexico,PENDIMETHALIN,2003,kg,5969.2
New Mexico,PENDIMETHALIN,2004,kg,4283.7
New Mexico,PENDIMETHALIN,2005,kg,5325.6
New Mexico,PENDIMETHALIN,2006,kg,4573.5
New Mexico,PENDIMETHALIN,2007,kg,3009.9
New Mexico,PENDIMETHALIN,2008,kg,2437.5
New Mexico,PENDIMETHALIN,2009,kg,3732.9
New Mexico,PENDIMETHALIN,2010,kg,1324.9
New Mexico,PENDIMETHALIN,2011,kg,3415.1
New Mexico,PENDIMETHALIN,2012,kg,1452.9
New Mexico,PENDIMETHALIN,2013,kg,1651.5
New Mexico,PENDIMETHALIN,2014,kg,2953.8
New Mexico,PENDIMETHALIN,2015,kg,2455.4
New Mexico,PENDIMETHALIN,2016,kg,2379.9
New Mexico,PENDIMETHALIN,2017,kg,4318.1
New Mexico,PROMETRYN,1992,kg,17566.1
New Mexico,PROMETRYN,1993,kg,13874.7
New Mexico,PROMETRYN,1994,kg,6281.5
New Mexico,PROMETRYN,1995,kg,11424.1
New Mexico,PROMETRYN,1996,kg,9078.9
New Mexico,PROMETRYN,1997,kg,16711.1
New Mexico,PROMETRYN,1998,kg,6835.3
New Mexico,PROMETRYN,1999,kg,12002.7
New Mexico,PROMETRYN,2000,kg,14939.6
New Mexico,PROMETRYN,2001,kg,20543.4
New Mexico,PROMETRYN,2002,kg,24888.0
New Mexico,PROMETRYN,2003,kg,12394.5
New Mexico,PROMETRYN,2004,kg,17523.9
New Mexico,PROMETRYN,2005,kg,1941.1
New Mexico,PROMETRYN,2006,kg,1522.0
New Mexico,PROMETRYN,2007,kg,1944.1
New Mexico,PROMETRYN,2008,kg,1135.2
New Mexico,PROMETRYN,2009,kg,945.9
New Mexico,PROMETRYN,2010,kg,1298.0
New Mexico,PROMETRYN,2011,kg,531.6
New Mexico,PROMETRYN,2012,kg,878.0
New Mexico,PROMETRYN,2013,kg,1634.1
New Mexico,PROMETRYN,2014,kg,1701.3
New Mexico,PROMETRYN,2015,kg,2117.4
New Mexico,PROMETRYN,2016,kg,852.0
New Mexico,PROMETRYN,2017,kg,3865.0
New Mexico,PYRAFLUFEN ETHYL,2003,kg,0.5
New Mexico,PYRAFLUFEN ETHYL,2004,kg,7.8
New Mexico,PYRAFLUFEN ETHYL,2005,kg,4.7
New Mexico,PYRAFLUFEN ETHYL,2006,kg,3.0
New Mexico,PYRAFLUFEN ETHYL,2007,kg,4.1
New Mexico,PYRAFLUFEN ETHYL,2008,kg,0.2
New Mexico,PYRAFLUFEN ETHYL,2009,kg,0.6
New Mexico,PYRAFLUFEN ETHYL,2010,kg,5.2
New Mexico,PYRAFLUFEN ETHYL,2011,kg,4.0
New Mexico,PYRAFLUFEN ETHYL,2012,kg,6.2
New Mexico,PYRAFLUFEN ETHYL,2013,kg,1.5
New Mexico,PYRAFLUFEN ETHYL,2014,kg,3.9
New Mexico,PYRAFLUFEN ETHYL,2015,kg,4.9
New Mexico,PYRAFLUFEN ETHYL,2016,kg,2.2
New Mexico,PYRAFLUFEN ETHYL,2017,kg,9.3
New Mexico,TRIFLURALIN,1992,kg,9004.8
New Mexico,TRIFLURALIN,1993,kg,13318.5
New Mexico,TRIFLURALIN,1994,kg,13847.5
New Mexico,TRIFLURALIN,1995,kg,15282.5
New Mexico,TRIFLURALIN,1996,kg,16911.4
New Mexico,TRIFLURALIN,1997,kg,22113.4
New Mexico,TRIFLURALIN,1998,kg,12012.6
New Mexico,TRIFLURALIN,1999,kg,14965.9
New Mexico,TRIFLURALIN,2000,kg,19617.2
New Mexico,TRIFLURALIN,2001,kg,16842.2
New Mexico,TRIFLURALIN,2002,kg,13158.0
New Mexico,TRIFLURALIN,2003,kg,10556.6
New Mexico,TRIFLURALIN,2004,kg,11534.0
New Mexico,TRIFLURALIN,2005,kg,10723.8
New Mexico,TRIFLURALIN,2006,kg,16649.3
New Mexico,TRIFLURALIN,2007,kg,10109.9
New Mexico,TRIFLURALIN,2008,kg,5702.2
New Mexico,TRIFLURALIN,2009,kg,6663.4
New Mexico,TRIFLURALIN,2010,kg,10253.8
New Mexico,TRIFLURALIN,2011,kg,3670.9
New Mexico,TRIFLURALIN,2012,kg,3484.8
New Mexico,TRIFLURALIN,2013,kg,3890.7
New Mexico,TRIFLURALIN,2014,kg,5984.4
New Mexico,TRIFLURALIN,2015,kg,6280.7
New Mexico,TRIFLURALIN,2016,kg,2706.6
New Mexico,TRIFLURALIN,2017,kg,11409.7
New York,CLETHODIM,1995,kg,0.0
New York,CLETHODIM,1996,kg,0.0
New York,CLETHODIM,1997,kg,0.0
New York,CLETHODIM,1998,kg,0.0
New York,CLETHODIM,1999,kg,0.0
New York,CLETHODIM,2000,kg,0.0
New York,CLETHODIM,2001,kg,0.0
New York,CLETHODIM,2002,kg,0.0
New York,CLETHODIM,2003,kg,0.0
New York,CLETHODIM,2004,kg,0.0
New York,CLETHODIM,2005,kg,0.0
New York,CLETHODIM,2006,kg,0.0
New York,CLETHODIM,2007,kg,0.0
New York,CLETHODIM,2008,kg,0.0
New York,CLETHODIM,2009,kg,0.0
New York,CLETHODIM,2010,kg,0.0
New York,CLETHODIM,2011,kg,0.0
New York,CLETHODIM,2012,kg,0.0
New York,CLETHODIM,2013,kg,0.0
New York,CLETHODIM,2014,kg,0.0
New York,CLETHODIM,2015,kg,0.0
New York,CLETHODIM,2016,kg,0.0
New York,CLETHODIM,2017,kg,0.0
New York,DIURON,1992,kg,0.0
New York,DIURON,1993,kg,0.0
New York,DIURON,1994,kg,0.0
New York,DIURON,1995,kg,0.0
New York,DIURON,1996,kg,0.0
New York,DIURON,1997,kg,0.0
New York,DIURON,1998,kg,0.0
New York,DIURON,1999,kg,0.0
New York,DIURON,2000,kg,0.0
New York,DIURON,2001,kg,0.0
New York,DIURON,2002,kg,0.0
New York,DIURON,2003,kg,0.0
New York,DIURON,2004,kg,0.0
New York,DIURON,2005,kg,0.0
New York,DIURON,2006,kg,0.0
New York,DIURON,2007,kg,0.0
New York,DIURON,2008,kg,0.0
New York,DIURON,2009,kg,0.0
New York,DIURON,2010,kg,0.0
New York,DIURON,2011,kg,0.0
New York,DIURON,2012,kg,0.0
New York,DIURON,2013,kg,0.0
New York,DIURON,2014,kg,0.0
New York,DIURON,2015,kg,0.0
New York,DIURON,2016,kg,0.0
New York,DIURON,2017,kg,0.0
New York,FLUMIOXAZIN,2005,kg,0.0
New York,FLUMIOXAZIN,2006,kg,0.0
New York,FLUMIOXAZIN,2007,kg,0.0
New York,FLUMIOXAZIN,2008,kg,0.0
New York,FLUMIOXAZIN,2009,kg,0.0
New York,FLUMIOXAZIN,2010,kg,0.0
New York,FLUMIOXAZIN,2011,kg,0.0
New York,FLUMIOXAZIN,2012,kg,0.0
New York,FLUMIOXAZIN,2013,kg,0.0
New York,FLUMIOXAZIN,2014,kg,0.0
New York,FLUMIOXAZIN,2015,kg,0.0
New York,FLUMIOXAZIN,2016,kg,0.0
New York,FLUMIOXAZIN,2017,kg,0.0
New York,GLUFOSINATE,1997,kg,0.0
New York,GLUFOSINATE,1998,kg,0.0
New York,GLUFOSINATE,1999,kg,0.0
New York,GLUFOSINATE,2000,kg,0.0
New York,GLUFOSINATE,2001,kg,0.0
New York,GLUFOSINATE,2002,kg,0.0
New York,GLUFOSINATE,2003,kg,0.0
New York,GLUFOSINATE,2004,kg,0.0
New York,GLUFOSINATE,2005,kg,0.0
New York,GLUFOSINATE,2006,kg,0.0
New York,GLUFOSINATE,2007,kg,0.0
New York,GLUFOSINATE,2008,kg,0.0
New York,GLUFOSINATE,2009,kg,0.0
New York,GLUFOSINATE,2010,kg,0.0
New York,GLUFOSINATE,2011,kg,0.0
New York,GLUFOSINATE,2012,kg,0.0
New York,GLUFOSINATE,2013,kg,0.0
New York,GLUFOSINATE,2014,kg,0.0
New York,GLUFOSINATE,2015,kg,0.0
New York,GLUFOSINATE,2016,kg,0.0
New York,GLUFOSINATE,2017,kg,0.0
New York,GLYPHOSATE,1992,kg,0.0
New York,GLYPHOSATE,1993,kg,0.0
New York,GLYPHOSATE,1994,kg,0.0
New York,GLYPHOSATE,1995,kg,0.0
New York,GLYPHOSATE,1996,kg,0.0
New York,GLYPHOSATE,1997,kg,0.0
New York,GLYPHOSATE,1998,kg,0.0
New York,GLYPHOSATE,1999,kg,0.0
New York,GLYPHOSATE,2000,kg,0.0
New York,GLYPHOSATE,2001,kg,0.0
New York,GLYPHOSATE,2002,kg,0.0
New York,GLYPHOSATE,2003,kg,0.0
New York,GLYPHOSATE,2004,kg,0.0
New York,GLYPHOSATE,2005,kg,0.0
New York,GLYPHOSATE,2006,kg,0.0
New York,GLYPHOSATE,2007,kg,0.0
New York,GLYPHOSATE,2008,kg,0.0
New York,GLYPHOSATE,2009,kg,0.0
New York,GLYPHOSATE,2010,kg,0.0
New York,GLYPHOSATE,2011,kg,0.0
New York,GLYPHOSATE,2012,kg,0.0
New York,GLYPHOSATE,2013,kg,0.0
New York,GLYPHOSATE,2014,kg,0.0
New York,GLYPHOSATE,2015,kg,0.0
New York,GLYPHOSATE,2016,kg,0.0
New York,GLYPHOSATE,2017,kg,0.0
New York,OXYFLUORFEN,1992,kg,0.0
New York,OXYFLUORFEN,1993,kg,0.0
New York,OXYFLUORFEN,1994,kg,0.0
New York,OXYFLUORFEN,1995,kg,0.0
New York,OXYFLUORFEN,1996,kg,0.0
New York,OXYFLUORFEN,1997,kg,0.0
New York,OXYFLUORFEN,1998,kg,0.0
New York,OXYFLUORFEN,1999,kg,0.0
New York,OXYFLUORFEN,2000,kg,0.0
New York,OXYFLUORFEN,2001,kg,0.0
New York,OXYFLUORFEN,2002,kg,0.0
New York,OXYFLUORFEN,2003,kg,0.0
New York,OXYFLUORFEN,2004,kg,0.0
New York,OXYFLUORFEN,2005,kg,0.0
New York,OXYFLUORFEN,2006,kg,0.0
New York,OXYFLUORFEN,2007,kg,0.0
New York,OXYFLUORFEN,2008,kg,0.0
New York,OXYFLUORFEN,2009,kg,0.0
New York,OXYFLUORFEN,2010,kg,0.0
New York,OXYFLUORFEN,2011,kg,0.0
New York,OXYFLUORFEN,2012,kg,0.0
New York,OXYFLUORFEN,2013,kg,0.0
New York,OXYFLUORFEN,2014,kg,0.0
New York,OXYFLUORFEN,2015,kg,0.0
New York,OXYFLUORFEN,2016,kg,0.0
New York,OXYFLUORFEN,2017,kg,0.0
New York,PARAQUAT,1992,kg,0.0
New York,PARAQUAT,1993,kg,0.0
New York,PARAQUAT,1994,kg,0.0
New York,PARAQUAT,1995,kg,0.0
New York,PARAQUAT,1996,kg,0.0
New York,PARAQUAT,1997,kg,0.0
New York,PARAQUAT,1998,kg,0.0
New York,PARAQUAT,1999,kg,0.0
New York,PARAQUAT,2000,kg,0.0
New York,PARAQUAT,2001,kg,0.0
New York,PARAQUAT,2002,kg,0.0
New York,PARAQUAT,2003,kg,0.0
New York,PARAQUAT,2004,kg,0.0
New York,PARAQUAT,2005,kg,0.0
New York,PARAQUAT,2006,kg,0.0
New York,PARAQUAT,2007,kg,0.0
New York,PARAQUAT,2008,kg,0.0
New York,PARAQUAT,2009,kg,0.0
New York,PARAQUAT,2010,kg,0.0
New York,PARAQUAT,2011,kg,0.0
New York,PARAQUAT,2012,kg,0.0
New York,PARAQUAT,2013,kg,0.0
New York,PARAQUAT,2014,kg,0.0
New York,PARAQUAT,2015,kg,0.0
New York,PARAQUAT,2016,kg,0.0
New York,PARAQUAT,2017,kg,0.0
New York,PENDIMETHALIN,1992,kg,0.0
New York,PENDIMETHALIN,1993,kg,0.0
New York,PENDIMETHALIN,1994,kg,0.0
New York,PENDIMETHALIN,1995,kg,0.0
New York,PENDIMETHALIN,1996,kg,0.0
New York,PENDIMETHALIN,1997,kg,0.0
New York,PENDIMETHALIN,1998,kg,0.0
New York,PENDIMETHALIN,1999,kg,0.0
New York,PENDIMETHALIN,2000,kg,0.0
New York,PENDIMETHALIN,2001,kg,0.0
New York,PENDIMETHALIN,2002,kg,0.0
New York,PENDIMETHALIN,2003,kg,0.0
New York,PENDIMETHALIN,2004,kg,0.0
New York,PENDIMETHALIN,2005,kg,0.0
New York,PENDIMETHALIN,2006,kg,0.0
New York,PENDIMETHALIN,2007,kg,0.0
New York,PENDIMETHALIN,2008,kg,0.0
New York,PENDIMETHALIN,2009,kg,0.0
New York,PENDIMETHALIN,2010,kg,0.0
New York,PENDIMETHALIN,2011,kg,0.0
New York,PENDIMETHALIN,2012,kg,0.0
New York,PENDIMETHALIN,2013,kg,0.0
New York,PENDIMETHALIN,2014,kg,0.0
New York,PENDIMETHALIN,2015,kg,0.0
New York,PENDIMETHALIN,2016,kg,0.0
New York,PENDIMETHALIN,2017,kg,0.0
New York,PROMETRYN,2005,kg,0.0
New York,PYRAFLUFEN ETHYL,2009,kg,0.0
New York,PYRAFLUFEN ETHYL,2014,kg,0.0
New York,PYRAFLUFEN ETHYL,2017,kg,0.0
New York,TRIFLURALIN,1992,kg,0.0
New York,TRIFLURALIN,1993,kg,0.0
New York,TRIFLURALIN,1994,kg,0.0
New York,TRIFLURALIN,1995,kg,0.0
New York,TRIFLURALIN,1996,kg,0.0
New York,TRIFLURALIN,1997,kg,0.0
New York,TRIFLURALIN,1998,kg,0.0
New York,TRIFLURALIN,1999,kg,0.0
New York,TRIFLURALIN,2000,kg,0.0
New York,TRIFLURALIN,2001,kg,0.0
New York,TRIFLURALIN,2002,kg,0.0
New York,TRIFLURALIN,2003,kg,0.0
New York,TRIFLURALIN,2004,kg,0.0
New York,TRIFLURALIN,2005,kg,0.0
New York,TRIFLURALIN,2006,kg,0.0
New York,TRIFLURALIN,2007,kg,0.0
New York,TRIFLURALIN,2008,kg,0.0
New York,TRIFLURALIN,2009,kg,0.0
New York,TRIFLURALIN,2010,kg,0.0
New York,TRIFLURALIN,2011,kg,0.0
New York,TRIFLURALIN,2012,kg,0.0
New York,TRIFLURALIN,2013,kg,0.0
New York,TRIFLURALIN,2014,kg,0.0
New York,TRIFLURALIN,2015,kg,0.0
New York,TRIFLURALIN,2016,kg,0.0
New York,TRIFLURALIN,2017,kg,0.0
North Carolina,CLETHODIM,1992,kg,123.0
North Carolina,CLETHODIM,1993,kg,138.3
North Carolina,CLETHODIM,1994,kg,3867.3
North Carolina,CLETHODIM,1995,kg,1441.0
North Carolina,CLETHODIM,1996,kg,1009.9
North Carolina,CLETHODIM,1997,kg,1404.1
North Carolina,CLETHODIM,1998,kg,1173.5
North Carolina,CLETHODIM,1999,kg,1685.8
North Carolina,CLETHODIM,2000,kg,1331.0
North Carolina,CLETHODIM,2001,kg,1641.4
North Carolina,CLETHODIM,2002,kg,1021.7
North Carolina,CLETHODIM,2003,kg,425.0
North Carolina,CLETHODIM,2004,kg,427.5
North Carolina,CLETHODIM,2005,kg,274.0
North Carolina,CLETHODIM,2006,kg,369.6
North Carolina,CLETHODIM,2007,kg,0.0
North Carolina,CLETHODIM,2008,kg,0.0
North Carolina,CLETHODIM,2009,kg,220.3
North Carolina,CLETHODIM,2010,kg,169.0
North Carolina,CLETHODIM,2011,kg,243.5
North Carolina,CLETHODIM,2012,kg,624.7
North Carolina,CLETHODIM,2013,kg,336.5
North Carolina,CLETHODIM,2014,kg,161.9
North Carolina,CLETHODIM,2015,kg,0.0
North Carolina,CLETHODIM,2016,kg,698.3
North Carolina,CLETHODIM,2017,kg,0.0
North Carolina,DIURON,1992,kg,5769.5
North Carolina,DIURON,1993,kg,6444.9
North Carolina,DIURON,1994,kg,11565.7
North Carolina,DIURON,1995,kg,15593.3
North Carolina,DIURON,1996,kg,20721.3
North Carolina,DIURON,1997,kg,412.2
North Carolina,DIURON,1998,kg,515.2
North Carolina,DIURON,1999,kg,497.9
North Carolina,DIURON,2000,kg,365.7
North Carolina,DIURON,2001,kg,7343.0
North Carolina,DIURON,2002,kg,859.8
North Carolina,DIURON,2003,kg,985.1
North Carolina,DIURON,2004,kg,30253.5
North Carolina,DIURON,2005,kg,15343.3
North Carolina,DIURON,2006,kg,28764.8
North Carolina,DIURON,2007,kg,13673.9
North Carolina,DIURON,2008,kg,12765.8
North Carolina,DIURON,2009,kg,22297.7
North Carolina,DIURON,2010,kg,36086.1
North Carolina,DIURON,2011,kg,58095.2
North Carolina,DIURON,2012,kg,58489.0
North Carolina,DIURON,2013,kg,49957.2
North Carolina,DIURON,2014,kg,50958.2
North Carolina,DIURON,2015,kg,33376.5
North Carolina,DIURON,2016,kg,20525.2
North Carolina,DIURON,2017,kg,12064.3
North Carolina,FLUMIOXAZIN,2001,kg,0.0
North Carolina,FLUMIOXAZIN,2002,kg,893.8
North Carolina,FLUMIOXAZIN,2003,kg,267.1
North Carolina,FLUMIOXAZIN,2004,kg,2630.6
North Carolina,FLUMIOXAZIN,2005,kg,1928.8
North Carolina,FLUMIOXAZIN,2006,kg,2687.4
North Carolina,FLUMIOXAZIN,2007,kg,1659.8
North Carolina,FLUMIOXAZIN,2008,kg,3448.2
North Carolina,FLUMIOXAZIN,2009,kg,3563.0
North Carolina,FLUMIOXAZIN,2010,kg,5008.9
North Carolina,FLUMIOXAZIN,2011,kg,12600.5
North Carolina,FLUMIOXAZIN,2012,kg,11344.2
North Carolina,FLUMIOXAZIN,2013,kg,8811.1
North Carolina,FLUMIOXAZIN,2014,kg,9977.7
North Carolina,FLUMIOXAZIN,2015,kg,5881.3
North Carolina,FLUMIOXAZIN,2016,kg,3736.1
North Carolina,FLUMIOXAZIN,2017,kg,3931.0
North Carolina,GLUFOSINATE,1997,kg,0.0
North Carolina,GLUFOSINATE,1998,kg,0.0
North Carolina,GLUFOSINATE,1999,kg,0.0
North Carolina,GLUFOSINATE,2000,kg,0.0
North Carolina,GLUFOSINATE,2001,kg,0.0
North Carolina,GLUFOSINATE,2002,kg,0.0
North Carolina,GLUFOSINATE,2003,kg,0.0
North Carolina,GLUFOSINATE,2004,kg,934.7
North Carolina,GLUFOSINATE,2005,kg,2083.8
North Carolina,GLUFOSINATE,2006,kg,10994.0
North Carolina,GLUFOSINATE,2007,kg,1120.1
North Carolina,GLUFOSINATE,2008,kg,2986.7
North Carolina,GLUFOSINATE,2009,kg,2581.8
North Carolina,GLUFOSINATE,2010,kg,14548.8
North Carolina,GLUFOSINATE,2011,kg,39137.5
North Carolina,GLUFOSINATE,2012,kg,70459.1
North Carolina,GLUFOSINATE,2013,kg,40117.6
North Carolina,GLUFOSINATE,2014,kg,57548.7
North Carolina,GLUFOSINATE,2015,kg,43313.5
